"ID";"quesito";"nota"
"4ffc8865";"Desempenho";9
"4ffc8865";"Motor";9
"4ffc8865";"Câmbio";9
"4ffc8865";"Freios";8
"4ffc8865";"Suspensão";8
"4ffc8865";"Consumo";8
"4ffc8865";"Estabilidade";9
"4ffc8865";"Custo-Benefício";8
"4ffc8865";"Recomendação";9
"189c967a";"Estilo";10
"189c967a";"Acabamento";9
"189c967a";"Posição de dirigir";9
"189c967a";"Instrumentos";9
"189c967a";"Interior";9
"189c967a";"Porta-malas";9
"189c967a";"Desempenho";9
"189c967a";"Motor";9
"189c967a";"Câmbio";9
"189c967a";"Freios";3
"189c967a";"Suspensão";9
"189c967a";"Consumo";3
"189c967a";"Estabilidade";9
"189c967a";"Custo-Benefício";9
"189c967a";"Recomendação";9
"f113d053";"Estilo";10
"f113d053";"Acabamento";8
"f113d053";"Posição de dirigir";8
"f113d053";"Instrumentos";9
"f113d053";"Interior";8
"f113d053";"Porta-malas";4
"f113d053";"Desempenho";7
"f113d053";"Motor";6
"f113d053";"Câmbio";9
"f113d053";"Freios";8
"f113d053";"Suspensão";5
"f113d053";"Consumo";8
"f113d053";"Estabilidade";6
"f113d053";"Custo-Benefício";8
"f113d053";"Recomendação";7
"9bf1f07b";"Estilo";9
"9bf1f07b";"Acabamento";7
"9bf1f07b";"Posição de dirigir";9
"9bf1f07b";"Instrumentos";8
"9bf1f07b";"Interior";9
"9bf1f07b";"Porta-malas";3
"9bf1f07b";"Desempenho";0
"9bf1f07b";"Motor";6
"9bf1f07b";"Câmbio";6
"9bf1f07b";"Freios";8
"9bf1f07b";"Suspensão";4
"9bf1f07b";"Consumo";8
"9bf1f07b";"Estabilidade";8
"9bf1f07b";"Custo-Benefício";9
"9bf1f07b";"Recomendação";9
"d4781da4";"Estilo";10
"d4781da4";"Acabamento";8
"d4781da4";"Posição de dirigir";10
"d4781da4";"Instrumentos";9
"d4781da4";"Interior";5
"d4781da4";"Porta-malas";0
"d4781da4";"Desempenho";6
"d4781da4";"Motor";6
"d4781da4";"Câmbio";5
"d4781da4";"Freios";4
"d4781da4";"Suspensão";3
"d4781da4";"Consumo";4
"d4781da4";"Estabilidade";5
"d4781da4";"Custo-Benefício";6
"d4781da4";"Recomendação";2
"d492becb";"Estilo";8
"d492becb";"Acabamento";6
"d492becb";"Posição de dirigir";10
"d492becb";"Instrumentos";7
"d492becb";"Interior";9
"d492becb";"Porta-malas";8
"d492becb";"Desempenho";7
"d492becb";"Motor";7
"d492becb";"Câmbio";7
"d492becb";"Freios";0
"d492becb";"Suspensão";6
"d492becb";"Consumo";5
"d492becb";"Estabilidade";7
"d492becb";"Custo-Benefício";6
"d492becb";"Recomendação";5
"36dc169c";"Estilo";9
"36dc169c";"Acabamento";9
"36dc169c";"Posição de dirigir";8
"36dc169c";"Instrumentos";8
"36dc169c";"Interior";10
"36dc169c";"Porta-malas";4
"36dc169c";"Desempenho";5
"36dc169c";"Motor";4
"36dc169c";"Câmbio";9
"36dc169c";"Freios";5
"36dc169c";"Suspensão";6
"36dc169c";"Consumo";4
"36dc169c";"Estabilidade";6
"36dc169c";"Custo-Benefício";4
"36dc169c";"Recomendação";6
"6922190c";"Estilo";10
"6922190c";"Acabamento";10
"6922190c";"Posição de dirigir";10
"6922190c";"Instrumentos";10
"6922190c";"Interior";10
"6922190c";"Porta-malas";8
"6922190c";"Desempenho";10
"6922190c";"Motor";10
"6922190c";"Câmbio";10
"6922190c";"Freios";10
"6922190c";"Suspensão";9
"6922190c";"Consumo";9
"6922190c";"Estabilidade";9
"6922190c";"Custo-Benefício";10
"6922190c";"Recomendação";10
"d0fe6927";"Estilo";8
"d0fe6927";"Acabamento";3
"d0fe6927";"Posição de dirigir";8
"d0fe6927";"Instrumentos";8
"d0fe6927";"Interior";5
"d0fe6927";"Porta-malas";0
"d0fe6927";"Desempenho";7
"d0fe6927";"Motor";8
"d0fe6927";"Câmbio";9
"d0fe6927";"Freios";1
"d0fe6927";"Suspensão";0
"d0fe6927";"Consumo";7
"d0fe6927";"Estabilidade";8
"d0fe6927";"Custo-Benefício";3
"d0fe6927";"Recomendação";2
"ea2bebb7";"Estilo";9
"ea2bebb7";"Acabamento";9
"ea2bebb7";"Posição de dirigir";7
"ea2bebb7";"Instrumentos";9
"ea2bebb7";"Interior";9
"ea2bebb7";"Porta-malas";7
"ea2bebb7";"Desempenho";9
"ea2bebb7";"Motor";10
"ea2bebb7";"Câmbio";9
"ea2bebb7";"Freios";0
"ea2bebb7";"Suspensão";6
"ea2bebb7";"Consumo";8
"ea2bebb7";"Estabilidade";9
"ea2bebb7";"Custo-Benefício";9
"ea2bebb7";"Recomendação";9
"a33d925b";"Estilo";8
"a33d925b";"Acabamento";7
"a33d925b";"Posição de dirigir";9
"a33d925b";"Instrumentos";5
"a33d925b";"Interior";10
"a33d925b";"Porta-malas";6
"a33d925b";"Desempenho";4
"a33d925b";"Motor";6
"a33d925b";"Câmbio";9
"a33d925b";"Freios";8
"a33d925b";"Suspensão";8
"a33d925b";"Consumo";5
"a33d925b";"Estabilidade";9
"a33d925b";"Custo-Benefício";7
"a33d925b";"Recomendação";5
"096eff2f";"Estilo";9
"096eff2f";"Acabamento";5
"096eff2f";"Posição de dirigir";6
"096eff2f";"Instrumentos";6
"096eff2f";"Interior";8
"096eff2f";"Porta-malas";1
"096eff2f";"Desempenho";5
"096eff2f";"Motor";8
"096eff2f";"Câmbio";8
"096eff2f";"Freios";6
"096eff2f";"Suspensão";6
"096eff2f";"Consumo";5
"096eff2f";"Estabilidade";6
"096eff2f";"Custo-Benefício";7
"096eff2f";"Recomendação";8
"bbe612aa";"Estilo";4
"bbe612aa";"Acabamento";3
"bbe612aa";"Posição de dirigir";3
"bbe612aa";"Instrumentos";2
"bbe612aa";"Interior";3
"bbe612aa";"Porta-malas";2
"bbe612aa";"Desempenho";0
"bbe612aa";"Motor";9
"bbe612aa";"Câmbio";9
"bbe612aa";"Freios";8
"bbe612aa";"Suspensão";2
"bbe612aa";"Consumo";2
"bbe612aa";"Estabilidade";2
"bbe612aa";"Custo-Benefício";2
"bbe612aa";"Recomendação";1
"2b44bc10";"Estilo";9
"2b44bc10";"Acabamento";9
"2b44bc10";"Posição de dirigir";8
"2b44bc10";"Instrumentos";9
"2b44bc10";"Interior";10
"2b44bc10";"Porta-malas";4
"2b44bc10";"Desempenho";6
"2b44bc10";"Motor";6
"2b44bc10";"Câmbio";10
"2b44bc10";"Freios";8
"2b44bc10";"Suspensão";8
"2b44bc10";"Consumo";6
"2b44bc10";"Estabilidade";6
"2b44bc10";"Custo-Benefício";7
"2b44bc10";"Recomendação";8
"5710ee44";"Estilo";9
"5710ee44";"Acabamento";6
"5710ee44";"Posição de dirigir";9
"5710ee44";"Instrumentos";8
"5710ee44";"Interior";9
"5710ee44";"Porta-malas";8
"5710ee44";"Desempenho";6
"5710ee44";"Motor";8
"5710ee44";"Câmbio";8
"5710ee44";"Freios";8
"5710ee44";"Suspensão";5
"5710ee44";"Consumo";7
"5710ee44";"Estabilidade";8
"5710ee44";"Custo-Benefício";7
"5710ee44";"Recomendação";9
"e5a8ac4b";"Estilo";9
"e5a8ac4b";"Acabamento";8
"e5a8ac4b";"Posição de dirigir";9
"e5a8ac4b";"Instrumentos";3
"e5a8ac4b";"Interior";8
"e5a8ac4b";"Porta-malas";0
"e5a8ac4b";"Desempenho";0
"e5a8ac4b";"Motor";0
"e5a8ac4b";"Câmbio";7
"e5a8ac4b";"Freios";0
"e5a8ac4b";"Suspensão";7
"e5a8ac4b";"Consumo";0
"e5a8ac4b";"Estabilidade";7
"e5a8ac4b";"Custo-Benefício";0
"e5a8ac4b";"Recomendação";0
"1a9a5e3e";"Estilo";8
"1a9a5e3e";"Acabamento";7
"1a9a5e3e";"Posição de dirigir";9
"1a9a5e3e";"Instrumentos";7
"1a9a5e3e";"Interior";8
"1a9a5e3e";"Porta-malas";6
"1a9a5e3e";"Desempenho";6
"1a9a5e3e";"Motor";7
"1a9a5e3e";"Câmbio";10
"1a9a5e3e";"Freios";6
"1a9a5e3e";"Suspensão";7
"1a9a5e3e";"Consumo";5
"1a9a5e3e";"Estabilidade";7
"1a9a5e3e";"Custo-Benefício";7
"1a9a5e3e";"Recomendação";7
"ebdfb021";"Estilo";8
"ebdfb021";"Acabamento";6
"ebdfb021";"Posição de dirigir";9
"ebdfb021";"Instrumentos";5
"ebdfb021";"Interior";6
"ebdfb021";"Porta-malas";7
"ebdfb021";"Desempenho";8
"ebdfb021";"Motor";7
"ebdfb021";"Câmbio";8
"ebdfb021";"Freios";8
"ebdfb021";"Suspensão";6
"ebdfb021";"Consumo";7
"ebdfb021";"Estabilidade";9
"ebdfb021";"Custo-Benefício";6
"ebdfb021";"Recomendação";4
"2155dbed";"Estilo";9
"2155dbed";"Acabamento";9
"2155dbed";"Posição de dirigir";10
"2155dbed";"Instrumentos";8
"2155dbed";"Interior";9
"2155dbed";"Porta-malas";5
"2155dbed";"Desempenho";6
"2155dbed";"Motor";0
"2155dbed";"Câmbio";9
"2155dbed";"Freios";8
"2155dbed";"Suspensão";8
"2155dbed";"Consumo";3
"2155dbed";"Estabilidade";7
"2155dbed";"Custo-Benefício";7
"2155dbed";"Recomendação";1
"d019bfec";"Estilo";8
"d019bfec";"Acabamento";9
"d019bfec";"Posição de dirigir";10
"d019bfec";"Instrumentos";8
"d019bfec";"Interior";7
"d019bfec";"Porta-malas";5
"d019bfec";"Desempenho";6
"d019bfec";"Motor";8
"d019bfec";"Câmbio";8
"d019bfec";"Freios";6
"d019bfec";"Suspensão";7
"d019bfec";"Consumo";7
"d019bfec";"Estabilidade";7
"d019bfec";"Custo-Benefício";8
"d019bfec";"Recomendação";8
"dd3d91ff";"Estilo";9
"dd3d91ff";"Acabamento";9
"dd3d91ff";"Posição de dirigir";9
"dd3d91ff";"Instrumentos";8
"dd3d91ff";"Interior";10
"dd3d91ff";"Porta-malas";6
"dd3d91ff";"Desempenho";7
"dd3d91ff";"Motor";8
"dd3d91ff";"Câmbio";10
"dd3d91ff";"Freios";6
"dd3d91ff";"Suspensão";5
"dd3d91ff";"Consumo";5
"dd3d91ff";"Estabilidade";9
"dd3d91ff";"Custo-Benefício";9
"dd3d91ff";"Recomendação";7
"3d02467e";"Estilo";10
"3d02467e";"Acabamento";5
"3d02467e";"Posição de dirigir";9
"3d02467e";"Instrumentos";9
"3d02467e";"Interior";10
"3d02467e";"Porta-malas";5
"3d02467e";"Desempenho";6
"3d02467e";"Motor";2
"3d02467e";"Câmbio";8
"3d02467e";"Freios";4
"3d02467e";"Suspensão";1
"3d02467e";"Consumo";3
"3d02467e";"Estabilidade";5
"3d02467e";"Custo-Benefício";8
"3d02467e";"Recomendação";8
"b9d11d93";"Estilo";10
"b9d11d93";"Acabamento";5
"b9d11d93";"Posição de dirigir";9
"b9d11d93";"Instrumentos";10
"b9d11d93";"Interior";10
"b9d11d93";"Porta-malas";7
"b9d11d93";"Desempenho";7
"b9d11d93";"Motor";10
"b9d11d93";"Câmbio";9
"b9d11d93";"Freios";9
"b9d11d93";"Suspensão";5
"b9d11d93";"Consumo";1
"b9d11d93";"Estabilidade";9
"b9d11d93";"Custo-Benefício";8
"b9d11d93";"Recomendação";9
"26b9b491";"Estilo";5
"26b9b491";"Acabamento";0
"26b9b491";"Posição de dirigir";10
"26b9b491";"Instrumentos";2
"26b9b491";"Interior";7
"26b9b491";"Porta-malas";2
"26b9b491";"Desempenho";2
"26b9b491";"Motor";2
"26b9b491";"Câmbio";5
"26b9b491";"Freios";5
"26b9b491";"Suspensão";5
"26b9b491";"Consumo";3
"26b9b491";"Estabilidade";7
"26b9b491";"Custo-Benefício";3
"26b9b491";"Recomendação";2
"909f847a";"Estilo";9
"909f847a";"Acabamento";9
"909f847a";"Posição de dirigir";9
"909f847a";"Instrumentos";9
"909f847a";"Interior";10
"909f847a";"Porta-malas";8
"909f847a";"Desempenho";9
"909f847a";"Motor";10
"909f847a";"Câmbio";5
"909f847a";"Freios";7
"909f847a";"Suspensão";7
"909f847a";"Consumo";8
"909f847a";"Estabilidade";9
"909f847a";"Custo-Benefício";10
"909f847a";"Recomendação";9
"41838da7";"Estilo";9
"41838da7";"Acabamento";8
"41838da7";"Posição de dirigir";9
"41838da7";"Instrumentos";8
"41838da7";"Interior";9
"41838da7";"Porta-malas";8
"41838da7";"Desempenho";8
"41838da7";"Motor";8
"41838da7";"Câmbio";8
"41838da7";"Freios";8
"41838da7";"Suspensão";2
"41838da7";"Consumo";4
"41838da7";"Estabilidade";8
"41838da7";"Custo-Benefício";8
"41838da7";"Recomendação";6
"8b14c856";"Estilo";8
"8b14c856";"Acabamento";8
"8b14c856";"Posição de dirigir";10
"8b14c856";"Instrumentos";7
"8b14c856";"Interior";10
"8b14c856";"Porta-malas";5
"8b14c856";"Desempenho";3
"8b14c856";"Motor";8
"8b14c856";"Câmbio";9
"8b14c856";"Freios";6
"8b14c856";"Suspensão";8
"8b14c856";"Consumo";5
"8b14c856";"Estabilidade";10
"8b14c856";"Custo-Benefício";8
"8b14c856";"Recomendação";7
"1cc76d1d";"Estilo";9
"1cc76d1d";"Acabamento";5
"1cc76d1d";"Posição de dirigir";8
"1cc76d1d";"Instrumentos";5
"1cc76d1d";"Interior";7
"1cc76d1d";"Porta-malas";5
"1cc76d1d";"Desempenho";5
"1cc76d1d";"Motor";1
"1cc76d1d";"Câmbio";8
"1cc76d1d";"Freios";5
"1cc76d1d";"Suspensão";0
"1cc76d1d";"Consumo";5
"1cc76d1d";"Estabilidade";6
"1cc76d1d";"Custo-Benefício";5
"1cc76d1d";"Recomendação";1
"201f1f75";"Estilo";9
"201f1f75";"Acabamento";8
"201f1f75";"Posição de dirigir";0
"201f1f75";"Instrumentos";10
"201f1f75";"Interior";10
"201f1f75";"Porta-malas";0
"201f1f75";"Desempenho";8
"201f1f75";"Motor";8
"201f1f75";"Câmbio";10
"201f1f75";"Freios";0
"201f1f75";"Suspensão";0
"201f1f75";"Consumo";8
"201f1f75";"Estabilidade";10
"201f1f75";"Custo-Benefício";0
"201f1f75";"Recomendação";6
"79f09d35";"Estilo";8
"79f09d35";"Acabamento";5
"79f09d35";"Posição de dirigir";8
"79f09d35";"Instrumentos";9
"79f09d35";"Interior";8
"79f09d35";"Porta-malas";4
"79f09d35";"Desempenho";8
"79f09d35";"Motor";7
"79f09d35";"Câmbio";9
"79f09d35";"Freios";8
"79f09d35";"Suspensão";4
"79f09d35";"Consumo";8
"79f09d35";"Estabilidade";8
"79f09d35";"Custo-Benefício";7
"79f09d35";"Recomendação";4
"785441fb";"Estilo";9
"785441fb";"Acabamento";2
"785441fb";"Posição de dirigir";10
"785441fb";"Instrumentos";8
"785441fb";"Interior";5
"785441fb";"Porta-malas";5
"785441fb";"Desempenho";5
"785441fb";"Motor";9
"785441fb";"Câmbio";10
"785441fb";"Freios";9
"785441fb";"Suspensão";8
"785441fb";"Consumo";6
"785441fb";"Estabilidade";10
"785441fb";"Custo-Benefício";6
"785441fb";"Recomendação";5
"6148d2fc";"Estilo";9
"6148d2fc";"Acabamento";9
"6148d2fc";"Posição de dirigir";9
"6148d2fc";"Instrumentos";8
"6148d2fc";"Interior";9
"6148d2fc";"Porta-malas";7
"6148d2fc";"Desempenho";7
"6148d2fc";"Motor";8
"6148d2fc";"Câmbio";9
"6148d2fc";"Freios";9
"6148d2fc";"Suspensão";8
"6148d2fc";"Consumo";7
"6148d2fc";"Estabilidade";8
"6148d2fc";"Custo-Benefício";8
"6148d2fc";"Recomendação";10
"248f778a";"Estilo";10
"248f778a";"Acabamento";8
"248f778a";"Posição de dirigir";10
"248f778a";"Instrumentos";10
"248f778a";"Interior";10
"248f778a";"Porta-malas";8
"248f778a";"Desempenho";10
"248f778a";"Motor";10
"248f778a";"Câmbio";10
"248f778a";"Freios";8
"248f778a";"Suspensão";9
"248f778a";"Consumo";9
"248f778a";"Estabilidade";10
"248f778a";"Custo-Benefício";10
"248f778a";"Recomendação";10
"d5aaff08";"Estilo";8
"d5aaff08";"Acabamento";5
"d5aaff08";"Posição de dirigir";8
"d5aaff08";"Instrumentos";7
"d5aaff08";"Interior";8
"d5aaff08";"Porta-malas";7
"d5aaff08";"Desempenho";5
"d5aaff08";"Motor";6
"d5aaff08";"Câmbio";7
"d5aaff08";"Freios";5
"d5aaff08";"Suspensão";7
"d5aaff08";"Consumo";5
"d5aaff08";"Estabilidade";7
"d5aaff08";"Custo-Benefício";7
"d5aaff08";"Recomendação";3
"2ec3e7e4";"Estilo";9
"2ec3e7e4";"Acabamento";8
"2ec3e7e4";"Posição de dirigir";9
"2ec3e7e4";"Instrumentos";6
"2ec3e7e4";"Interior";7
"2ec3e7e4";"Porta-malas";7
"2ec3e7e4";"Desempenho";8
"2ec3e7e4";"Motor";8
"2ec3e7e4";"Câmbio";10
"2ec3e7e4";"Freios";10
"2ec3e7e4";"Suspensão";9
"2ec3e7e4";"Consumo";9
"2ec3e7e4";"Estabilidade";9
"2ec3e7e4";"Custo-Benefício";5
"2ec3e7e4";"Recomendação";8
"bb7a06ff";"Estilo";8
"bb7a06ff";"Acabamento";6
"bb7a06ff";"Posição de dirigir";8
"bb7a06ff";"Instrumentos";6
"bb7a06ff";"Interior";8
"bb7a06ff";"Porta-malas";6
"bb7a06ff";"Desempenho";10
"bb7a06ff";"Motor";9
"bb7a06ff";"Câmbio";9
"bb7a06ff";"Freios";8
"bb7a06ff";"Suspensão";7
"bb7a06ff";"Consumo";7
"bb7a06ff";"Estabilidade";7
"bb7a06ff";"Custo-Benefício";9
"bb7a06ff";"Recomendação";8
"e9e6d9c5";"Estilo";8
"e9e6d9c5";"Acabamento";3
"e9e6d9c5";"Posição de dirigir";10
"e9e6d9c5";"Instrumentos";5
"e9e6d9c5";"Interior";6
"e9e6d9c5";"Porta-malas";3
"e9e6d9c5";"Desempenho";0
"e9e6d9c5";"Motor";0
"e9e6d9c5";"Câmbio";8
"e9e6d9c5";"Freios";5
"e9e6d9c5";"Suspensão";5
"e9e6d9c5";"Consumo";0
"e9e6d9c5";"Estabilidade";3
"e9e6d9c5";"Custo-Benefício";5
"e9e6d9c5";"Recomendação";0
"0d46b1d5";"Estilo";10
"0d46b1d5";"Acabamento";9
"0d46b1d5";"Posição de dirigir";10
"0d46b1d5";"Instrumentos";7
"0d46b1d5";"Interior";10
"0d46b1d5";"Porta-malas";10
"0d46b1d5";"Desempenho";10
"0d46b1d5";"Motor";9
"0d46b1d5";"Câmbio";10
"0d46b1d5";"Freios";9
"0d46b1d5";"Suspensão";7
"0d46b1d5";"Consumo";10
"0d46b1d5";"Estabilidade";10
"0d46b1d5";"Custo-Benefício";8
"0d46b1d5";"Recomendação";10
"3390e474";"Estilo";7
"3390e474";"Acabamento";4
"3390e474";"Posição de dirigir";7
"3390e474";"Instrumentos";5
"3390e474";"Interior";5
"3390e474";"Porta-malas";0
"3390e474";"Desempenho";2
"3390e474";"Motor";2
"3390e474";"Câmbio";2
"3390e474";"Freios";3
"3390e474";"Suspensão";3
"3390e474";"Consumo";0
"3390e474";"Estabilidade";2
"3390e474";"Custo-Benefício";0
"3390e474";"Recomendação";0
"dc9ddbb2";"Estilo";10
"dc9ddbb2";"Acabamento";7
"dc9ddbb2";"Posição de dirigir";10
"dc9ddbb2";"Instrumentos";9
"dc9ddbb2";"Interior";10
"dc9ddbb2";"Porta-malas";7
"dc9ddbb2";"Desempenho";10
"dc9ddbb2";"Motor";8
"dc9ddbb2";"Câmbio";8
"dc9ddbb2";"Freios";7
"dc9ddbb2";"Suspensão";6
"dc9ddbb2";"Consumo";6
"dc9ddbb2";"Estabilidade";8
"dc9ddbb2";"Custo-Benefício";8
"dc9ddbb2";"Recomendação";9
"f4d4caf7";"Estilo";9
"f4d4caf7";"Acabamento";4
"f4d4caf7";"Posição de dirigir";2
"f4d4caf7";"Instrumentos";1
"f4d4caf7";"Interior";7
"f4d4caf7";"Porta-malas";3
"f4d4caf7";"Desempenho";1
"f4d4caf7";"Motor";4
"f4d4caf7";"Câmbio";7
"f4d4caf7";"Freios";7
"f4d4caf7";"Suspensão";5
"f4d4caf7";"Consumo";1
"f4d4caf7";"Estabilidade";6
"f4d4caf7";"Custo-Benefício";2
"f4d4caf7";"Recomendação";1
"c604bbe0";"Estilo";9
"c604bbe0";"Acabamento";8
"c604bbe0";"Posição de dirigir";10
"c604bbe0";"Instrumentos";8
"c604bbe0";"Interior";9
"c604bbe0";"Porta-malas";8
"c604bbe0";"Desempenho";8
"c604bbe0";"Motor";10
"c604bbe0";"Câmbio";10
"c604bbe0";"Freios";10
"c604bbe0";"Suspensão";9
"c604bbe0";"Consumo";7
"c604bbe0";"Estabilidade";8
"c604bbe0";"Custo-Benefício";10
"c604bbe0";"Recomendação";10
"d40ca292";"Estilo";8
"d40ca292";"Acabamento";7
"d40ca292";"Posição de dirigir";9
"d40ca292";"Instrumentos";7
"d40ca292";"Interior";8
"d40ca292";"Porta-malas";7
"d40ca292";"Desempenho";7
"d40ca292";"Motor";8
"d40ca292";"Câmbio";8
"d40ca292";"Freios";7
"d40ca292";"Suspensão";7
"d40ca292";"Consumo";6
"d40ca292";"Estabilidade";7
"d40ca292";"Custo-Benefício";8
"d40ca292";"Recomendação";8
"fac68f14";"Estilo";8
"fac68f14";"Acabamento";7
"fac68f14";"Posição de dirigir";9
"fac68f14";"Instrumentos";7
"fac68f14";"Interior";8
"fac68f14";"Porta-malas";8
"fac68f14";"Desempenho";5
"fac68f14";"Motor";7
"fac68f14";"Câmbio";9
"fac68f14";"Freios";7
"fac68f14";"Suspensão";7
"fac68f14";"Consumo";0
"fac68f14";"Estabilidade";8
"fac68f14";"Custo-Benefício";2
"fac68f14";"Recomendação";0
"2f1a6ae1";"Estilo";10
"2f1a6ae1";"Acabamento";9
"2f1a6ae1";"Posição de dirigir";9
"2f1a6ae1";"Instrumentos";10
"2f1a6ae1";"Interior";10
"2f1a6ae1";"Porta-malas";6
"2f1a6ae1";"Desempenho";9
"2f1a6ae1";"Motor";10
"2f1a6ae1";"Câmbio";9
"2f1a6ae1";"Freios";9
"2f1a6ae1";"Suspensão";9
"2f1a6ae1";"Consumo";8
"2f1a6ae1";"Estabilidade";9
"2f1a6ae1";"Custo-Benefício";9
"2f1a6ae1";"Recomendação";9
"76b8edb0";"Estilo";10
"76b8edb0";"Acabamento";6
"76b8edb0";"Posição de dirigir";9
"76b8edb0";"Instrumentos";6
"76b8edb0";"Interior";7
"76b8edb0";"Porta-malas";7
"76b8edb0";"Desempenho";9
"76b8edb0";"Motor";9
"76b8edb0";"Câmbio";9
"76b8edb0";"Freios";8
"76b8edb0";"Suspensão";2
"76b8edb0";"Consumo";8
"76b8edb0";"Estabilidade";8
"76b8edb0";"Custo-Benefício";8
"76b8edb0";"Recomendação";9
"378bf2a3";"Estilo";8
"378bf2a3";"Acabamento";6
"378bf2a3";"Posição de dirigir";10
"378bf2a3";"Instrumentos";7
"378bf2a3";"Interior";8
"378bf2a3";"Porta-malas";6
"378bf2a3";"Desempenho";8
"378bf2a3";"Motor";7
"378bf2a3";"Câmbio";9
"378bf2a3";"Freios";8
"378bf2a3";"Suspensão";8
"378bf2a3";"Consumo";7
"378bf2a3";"Estabilidade";8
"378bf2a3";"Custo-Benefício";7
"378bf2a3";"Recomendação";8
"4da21bf8";"Estilo";8
"4da21bf8";"Acabamento";7
"4da21bf8";"Posição de dirigir";10
"4da21bf8";"Instrumentos";4
"4da21bf8";"Interior";9
"4da21bf8";"Porta-malas";4
"4da21bf8";"Desempenho";7
"4da21bf8";"Motor";8
"4da21bf8";"Câmbio";1
"4da21bf8";"Freios";8
"4da21bf8";"Suspensão";9
"4da21bf8";"Consumo";7
"4da21bf8";"Estabilidade";8
"4da21bf8";"Custo-Benefício";6
"4da21bf8";"Recomendação";10
"311dd436";"Estilo";4
"311dd436";"Acabamento";2
"311dd436";"Posição de dirigir";2
"311dd436";"Instrumentos";2
"311dd436";"Interior";4
"311dd436";"Porta-malas";0
"311dd436";"Desempenho";1
"311dd436";"Motor";2
"311dd436";"Câmbio";2
"311dd436";"Freios";0
"311dd436";"Suspensão";5
"311dd436";"Consumo";0
"311dd436";"Estabilidade";5
"311dd436";"Custo-Benefício";6
"311dd436";"Recomendação";1
"d984b422";"Estilo";7
"d984b422";"Acabamento";4
"d984b422";"Posição de dirigir";7
"d984b422";"Instrumentos";3
"d984b422";"Interior";8
"d984b422";"Porta-malas";8
"d984b422";"Desempenho";6
"d984b422";"Motor";7
"d984b422";"Câmbio";7
"d984b422";"Freios";8
"d984b422";"Suspensão";8
"d984b422";"Consumo";7
"d984b422";"Estabilidade";8
"d984b422";"Custo-Benefício";7
"d984b422";"Recomendação";9
"afda74b6";"Estilo";9
"afda74b6";"Acabamento";7
"afda74b6";"Posição de dirigir";10
"afda74b6";"Instrumentos";8
"afda74b6";"Interior";9
"afda74b6";"Porta-malas";6
"afda74b6";"Desempenho";3
"afda74b6";"Motor";4
"afda74b6";"Câmbio";7
"afda74b6";"Freios";1
"afda74b6";"Suspensão";6
"afda74b6";"Consumo";5
"afda74b6";"Estabilidade";4
"afda74b6";"Custo-Benefício";2
"afda74b6";"Recomendação";1
"be2ef96f";"Estilo";8
"be2ef96f";"Acabamento";8
"be2ef96f";"Posição de dirigir";10
"be2ef96f";"Instrumentos";8
"be2ef96f";"Interior";10
"be2ef96f";"Porta-malas";6
"be2ef96f";"Desempenho";6
"be2ef96f";"Motor";4
"be2ef96f";"Câmbio";5
"be2ef96f";"Freios";7
"be2ef96f";"Suspensão";7
"be2ef96f";"Consumo";8
"be2ef96f";"Estabilidade";8
"be2ef96f";"Custo-Benefício";6
"be2ef96f";"Recomendação";4
"2f067217";"Estilo";9
"2f067217";"Acabamento";7
"2f067217";"Posição de dirigir";8
"2f067217";"Instrumentos";3
"2f067217";"Interior";8
"2f067217";"Porta-malas";5
"2f067217";"Desempenho";4
"2f067217";"Motor";4
"2f067217";"Câmbio";6
"2f067217";"Freios";5
"2f067217";"Suspensão";6
"2f067217";"Consumo";3
"2f067217";"Estabilidade";7
"2f067217";"Custo-Benefício";4
"2f067217";"Recomendação";4
"ca45c211";"Estilo";7
"ca45c211";"Acabamento";5
"ca45c211";"Posição de dirigir";8
"ca45c211";"Instrumentos";7
"ca45c211";"Interior";6
"ca45c211";"Porta-malas";8
"ca45c211";"Desempenho";3
"ca45c211";"Motor";4
"ca45c211";"Câmbio";7
"ca45c211";"Freios";3
"ca45c211";"Suspensão";5
"ca45c211";"Consumo";0
"ca45c211";"Estabilidade";5
"ca45c211";"Custo-Benefício";2
"ca45c211";"Recomendação";0
"1bd736ad";"Estilo";10
"1bd736ad";"Acabamento";3
"1bd736ad";"Posição de dirigir";8
"1bd736ad";"Instrumentos";7
"1bd736ad";"Interior";8
"1bd736ad";"Porta-malas";2
"1bd736ad";"Desempenho";6
"1bd736ad";"Motor";7
"1bd736ad";"Câmbio";10
"1bd736ad";"Freios";6
"1bd736ad";"Suspensão";6
"1bd736ad";"Consumo";1
"1bd736ad";"Estabilidade";8
"1bd736ad";"Custo-Benefício";8
"1bd736ad";"Recomendação";5
"f2304276";"Estilo";7
"f2304276";"Acabamento";4
"f2304276";"Posição de dirigir";10
"f2304276";"Instrumentos";7
"f2304276";"Interior";8
"f2304276";"Porta-malas";6
"f2304276";"Desempenho";8
"f2304276";"Motor";8
"f2304276";"Câmbio";8
"f2304276";"Freios";8
"f2304276";"Suspensão";6
"f2304276";"Consumo";7
"f2304276";"Estabilidade";7
"f2304276";"Custo-Benefício";8
"f2304276";"Recomendação";7
"9eaa5c71";"Estilo";8
"9eaa5c71";"Acabamento";7
"9eaa5c71";"Posição de dirigir";10
"9eaa5c71";"Instrumentos";7
"9eaa5c71";"Interior";8
